Tue Sep 15 04:13:01 2020 Fold 2, Epoch 27, lr: 0.0000139, train loss: 0.21559, valid loss: 0.42202, Acc: 86.6352, AUC: 0.857097, AUC_no_ext: 0.857097.
Tue Sep 15 04:16:26 2020 Fold 2, Epoch 28, lr: 0.0000079, train loss: 0.22260, valid loss: 0.42041, Acc: 85.8491, AUC: 0.860476, AUC_no_ext: 0.860476.
Tue Sep 15 04:19:51 2020 Fold 2, Epoch 29, lr: 0.0000035, train loss: 0.21765, valid loss: 0.43126, Acc: 86.6352, AUC: 0.854287, AUC_no_ext: 0.854287.
Tue Sep 15 04:23:16 2020 Fold 2, Epoch 30, lr: 0.0000009, train loss: 0.22423, valid loss: 0.42939, Acc: 86.6352, AUC: 0.857485, AUC_no_ext: 0.857485.
Tue Sep 15 04:26:41 2020 Fold 3, Epoch 1, lr: 0.0000300, train loss: 0.64903, valid loss: 0.54283, Acc: 76.2500, AUC: 0.637079, AUC_no_ext: 0.637079.
Tue Sep 15 04:30:06 2020 Fold 3, Epoch 2, lr: 0.0003000, train loss: 0.48063, valid loss: 0.45112, Acc: 79.2188, AUC: 0.804249, AUC_no_ext: 0.804249.
Tue Sep 15 04:33:32 2020 Fold 3, Epoch 3, lr: 0.0002991, train loss: 0.42801, valid loss: 0.37998, Acc: 82.8125, AUC: 0.874434, AUC_no_ext: 0.874434.
Tue Sep 15 04:36:57 2020 Fold 3, Epoch 4, lr: 0.0002965, train loss: 0.40563, valid loss: 0.45396, Acc: 82.3438, AUC: 0.872816, AUC_no_ext: 0.872816.
Tue Sep 15 04:40:23 2020 Fold 3, Epoch 5, lr: 0.0002921, train loss: 0.40353, valid loss: 0.36810, Acc: 82.6562, AUC: 0.883385, AUC_no_ext: 0.883385.
Tue Sep 15 04:43:47 2020 Fold 3, Epoch 6, lr: 0.0002861, train loss: 0.37386, valid loss: 0.35527, Acc: 85.1562, AUC: 0.878950, AUC_no_ext: 0.878950.
Tue Sep 15 04:47:13 2020 Fold 3, Epoch 7, lr: 0.0002785, train loss: 0.35854, valid loss: 0.37337, Acc: 85.6250, AUC: 0.842712, AUC_no_ext: 0.842712.
Tue Sep 15 04:50:39 2020 Fold 3, Epoch 8, lr: 0.0002694, train loss: 0.35934, valid loss: 0.37692, Acc: 83.9062, AUC: 0.872762, AUC_no_ext: 0.872762.
Tue Sep 15 04:54:04 2020 Fold 3, Epoch 9, lr: 0.0002589, train loss: 0.36180, valid loss: 0.31685, Acc: 87.5000, AUC: 0.910861, AUC_no_ext: 0.910861.
Tue Sep 15 04:57:29 2020 Fold 3, Epoch 10, lr: 0.0002471, train loss: 0.34269, valid loss: 0.32444, Acc: 87.5000, AUC: 0.905239, AUC_no_ext: 0.905239.
Tue Sep 15 05:00:54 2020 Fold 3, Epoch 11, lr: 0.0002342, train loss: 0.33612, valid loss: 0.33482, Acc: 84.0625, AUC: 0.912074, AUC_no_ext: 0.912074.
Tue Sep 15 05:04:19 2020 Fold 3, Epoch 12, lr: 0.0002203, train loss: 0.34309, valid loss: 0.34015, Acc: 85.4688, AUC: 0.900183, AUC_no_ext: 0.900183.
Tue Sep 15 05:07:44 2020 Fold 3, Epoch 13, lr: 0.0002055, train loss: 0.31879, valid loss: 0.28550, Acc: 86.5625, AUC: 0.932606, AUC_no_ext: 0.932606.
Tue Sep 15 05:11:10 2020 Fold 3, Epoch 14, lr: 0.0001901, train loss: 0.30745, valid loss: 0.32713, Acc: 88.1250, AUC: 0.911103, AUC_no_ext: 0.911103.
Tue Sep 15 05:14:35 2020 Fold 3, Epoch 15, lr: 0.0001743, train loss: 0.30769, valid loss: 0.38083, Acc: 83.7500, AUC: 0.912573, AUC_no_ext: 0.912573.
Tue Sep 15 05:18:01 2020 Fold 3, Epoch 16, lr: 0.0001581, train loss: 0.29171, valid loss: 0.31353, Acc: 86.4062, AUC: 0.917938, AUC_no_ext: 0.917938.
Tue Sep 15 05:21:26 2020 Fold 3, Epoch 17, lr: 0.0001419, train loss: 0.28085, valid loss: 0.33366, Acc: 85.1562, AUC: 0.921471, AUC_no_ext: 0.921471.
Tue Sep 15 05:24:53 2020 Fold 3, Epoch 18, lr: 0.0001257, train loss: 0.26791, valid loss: 0.31062, Acc: 86.7188, AUC: 0.917372, AUC_no_ext: 0.917372.
Tue Sep 15 05:28:20 2020 Fold 3, Epoch 19, lr: 0.0001099, train loss: 0.27804, valid loss: 0.28359, Acc: 87.3438, AUC: 0.930840, AUC_no_ext: 0.930840.
Tue Sep 15 05:31:52 2020 Fold 3, Epoch 20, lr: 0.0000945, train loss: 0.26745, valid loss: 0.31448, Acc: 86.2500, AUC: 0.909796, AUC_no_ext: 0.909796.
Tue Sep 15 05:35:20 2020 Fold 3, Epoch 21, lr: 0.0000797, train loss: 0.27535, valid loss: 0.30113, Acc: 87.3438, AUC: 0.923196, AUC_no_ext: 0.923196.
Tue Sep 15 05:38:47 2020 Fold 3, Epoch 22, lr: 0.0000658, train loss: 0.25394, valid loss: 0.30518, Acc: 87.5000, AUC: 0.919583, AUC_no_ext: 0.919583.
Tue Sep 15 05:42:14 2020 Fold 3, Epoch 23, lr: 0.0000529, train loss: 0.24723, valid loss: 0.30219, Acc: 88.2812, AUC: 0.930436, AUC_no_ext: 0.930436.
Tue Sep 15 05:45:40 2020 Fold 3, Epoch 24, lr: 0.0000411, train loss: 0.24192, valid loss: 0.31874, Acc: 87.3438, AUC: 0.917871, AUC_no_ext: 0.917871.
Tue Sep 15 05:49:07 2020 Fold 3, Epoch 25, lr: 0.0000306, train loss: 0.24095, valid loss: 0.30363, Acc: 86.4062, AUC: 0.918666, AUC_no_ext: 0.918666.
Tue Sep 15 05:52:34 2020 Fold 3, Epoch 26, lr: 0.0000215, train loss: 0.23821, valid loss: 0.30939, Acc: 86.8750, AUC: 0.915620, AUC_no_ext: 0.915620.
Tue Sep 15 05:56:00 2020 Fold 3, Epoch 27, lr: 0.0000139, train loss: 0.23175, valid loss: 0.30662, Acc: 86.7188, AUC: 0.915970, AUC_no_ext: 0.915970.
Tue Sep 15 05:59:28 2020 Fold 3, Epoch 28, lr: 0.0000079, train loss: 0.22469, valid loss: 0.31424, Acc: 86.4062, AUC: 0.916846, AUC_no_ext: 0.916846.
Tue Sep 15 06:02:55 2020 Fold 3, Epoch 29, lr: 0.0000035, train loss: 0.24504, valid loss: 0.30862, Acc: 87.3438, AUC: 0.915566, AUC_no_ext: 0.915566.
Tue Sep 15 06:06:22 2020 Fold 3, Epoch 30, lr: 0.0000009, train loss: 0.23826, valid loss: 0.31039, Acc: 86.7188, AUC: 0.916118, AUC_no_ext: 0.916118.
Tue Sep 15 06:09:47 2020 Fold 4, Epoch 1, lr: 0.0000300, train loss: 0.65557, valid loss: 0.58050, Acc: 75.0000, AUC: 0.610599, AUC_no_ext: 0.610599.
Tue Sep 15 06:13:14 2020 Fold 4, Epoch 2, lr: 0.0003000, train loss: 0.46795, valid loss: 0.50455, Acc: 77.0968, AUC: 0.689118, AUC_no_ext: 0.689118.
Tue Sep 15 06:16:41 2020 Fold 4, Epoch 3, lr: 0.0002991, train loss: 0.42880, valid loss: 0.51958, Acc: 76.4516, AUC: 0.663279, AUC_no_ext: 0.663279.
Tue Sep 15 06:20:12 2020 Fold 4, Epoch 4, lr: 0.0002965, train loss: 0.41493, valid loss: 0.53493, Acc: 75.4839, AUC: 0.686484, AUC_no_ext: 0.686484.
Tue Sep 15 06:23:42 2020 Fold 4, Epoch 5, lr: 0.0002921, train loss: 0.37373, valid loss: 0.58598, Acc: 74.6774, AUC: 0.754409, AUC_no_ext: 0.754409.
Tue Sep 15 06:27:14 2020 Fold 4, Epoch 6, lr: 0.0002861, train loss: 0.35832, valid loss: 0.48836, Acc: 76.7742, AUC: 0.741397, AUC_no_ext: 0.741397.
