Fri Sep 11 07:28:50 2020 Fold 2, Epoch 21, lr: 0.0000797, train loss: 0.30034, valid loss: 0.41460, acc: 84.1195, auc: 0.848042, auc_no_ext: 0.848042.
Fri Sep 11 07:31:53 2020 Fold 2, Epoch 22, lr: 0.0000658, train loss: 0.27675, valid loss: 0.41051, acc: 82.7044, auc: 0.866914, auc_no_ext: 0.866914.
Fri Sep 11 07:34:56 2020 Fold 2, Epoch 23, lr: 0.0000529, train loss: 0.27122, valid loss: 0.45524, acc: 83.4906, auc: 0.865156, auc_no_ext: 0.865156.
Fri Sep 11 07:37:59 2020 Fold 2, Epoch 24, lr: 0.0000411, train loss: 0.27664, valid loss: 0.39516, acc: 83.9623, auc: 0.867454, auc_no_ext: 0.867454.
Fri Sep 11 07:41:02 2020 Fold 2, Epoch 25, lr: 0.0000306, train loss: 0.26646, valid loss: 0.44655, acc: 83.4906, auc: 0.870791, auc_no_ext: 0.870791.
Fri Sep 11 07:44:05 2020 Fold 2, Epoch 26, lr: 0.0000215, train loss: 0.25734, valid loss: 0.40836, acc: 84.5912, auc: 0.865516, auc_no_ext: 0.865516.
Fri Sep 11 07:47:07 2020 Fold 2, Epoch 27, lr: 0.0000139, train loss: 0.25797, valid loss: 0.42034, acc: 84.5912, auc: 0.865446, auc_no_ext: 0.865446.
Fri Sep 11 07:50:10 2020 Fold 2, Epoch 28, lr: 0.0000079, train loss: 0.24588, valid loss: 0.43786, acc: 83.6478, auc: 0.866568, auc_no_ext: 0.866568.
Fri Sep 11 07:53:13 2020 Fold 2, Epoch 29, lr: 0.0000035, train loss: 0.24613, valid loss: 0.44781, acc: 82.8616, auc: 0.864269, auc_no_ext: 0.864269.
Fri Sep 11 07:56:16 2020 Fold 2, Epoch 30, lr: 0.0000009, train loss: 0.26224, valid loss: 0.42680, acc: 84.4340, auc: 0.862525, auc_no_ext: 0.862525.
Fri Sep 11 07:59:19 2020 Fold 3, Epoch 1, lr: 0.0000300, train loss: 0.55711, valid loss: 0.52065, acc: 76.2500, auc: 0.709569, auc_no_ext: 0.709569.
Fri Sep 11 08:02:21 2020 Fold 3, Epoch 2, lr: 0.0003000, train loss: 0.50147, valid loss: 0.43248, acc: 79.2188, auc: 0.832776, auc_no_ext: 0.832776.
Fri Sep 11 08:05:23 2020 Fold 3, Epoch 3, lr: 0.0002991, train loss: 0.47853, valid loss: 0.38102, acc: 85.3125, auc: 0.885906, auc_no_ext: 0.885906.
Fri Sep 11 08:08:26 2020 Fold 3, Epoch 4, lr: 0.0002965, train loss: 0.46178, valid loss: 0.44603, acc: 77.0312, auc: 0.810950, auc_no_ext: 0.810950.
Fri Sep 11 08:11:29 2020 Fold 3, Epoch 5, lr: 0.0002921, train loss: 0.44874, valid loss: 0.40908, acc: 80.7812, auc: 0.849318, auc_no_ext: 0.849318.
Fri Sep 11 08:14:31 2020 Fold 3, Epoch 6, lr: 0.0002861, train loss: 0.43696, valid loss: 0.40066, acc: 81.5625, auc: 0.893065, auc_no_ext: 0.893065.
Fri Sep 11 08:17:34 2020 Fold 3, Epoch 7, lr: 0.0002785, train loss: 0.43394, valid loss: 0.34042, acc: 85.0000, auc: 0.898336, auc_no_ext: 0.898336.
Fri Sep 11 08:20:36 2020 Fold 3, Epoch 8, lr: 0.0002694, train loss: 0.41635, valid loss: 0.35844, acc: 85.9375, auc: 0.901666, auc_no_ext: 0.901666.
Fri Sep 11 08:23:39 2020 Fold 3, Epoch 9, lr: 0.0002589, train loss: 0.41347, valid loss: 0.31747, acc: 86.5625, auc: 0.915984, auc_no_ext: 0.915984.
Fri Sep 11 08:26:41 2020 Fold 3, Epoch 10, lr: 0.0002471, train loss: 0.40318, valid loss: 0.37935, acc: 83.9062, auc: 0.885435, auc_no_ext: 0.885435.
Fri Sep 11 08:29:44 2020 Fold 3, Epoch 11, lr: 0.0002342, train loss: 0.39979, valid loss: 0.32458, acc: 85.4688, auc: 0.901141, auc_no_ext: 0.901141.
Fri Sep 11 08:32:47 2020 Fold 3, Epoch 12, lr: 0.0002203, train loss: 0.38417, valid loss: 0.34980, acc: 84.0625, auc: 0.884639, auc_no_ext: 0.884639.
Fri Sep 11 08:35:49 2020 Fold 3, Epoch 13, lr: 0.0002055, train loss: 0.38234, valid loss: 0.34644, acc: 85.7812, auc: 0.894090, auc_no_ext: 0.894090.
Fri Sep 11 08:38:52 2020 Fold 3, Epoch 14, lr: 0.0001901, train loss: 0.37769, valid loss: 0.31506, acc: 86.2500, auc: 0.909459, auc_no_ext: 0.909459.
Fri Sep 11 08:41:54 2020 Fold 3, Epoch 15, lr: 0.0001743, train loss: 0.36467, valid loss: 0.32722, acc: 85.4688, auc: 0.900493, auc_no_ext: 0.900493.
Fri Sep 11 08:44:57 2020 Fold 3, Epoch 16, lr: 0.0001581, train loss: 0.34952, valid loss: 0.30339, acc: 87.5000, auc: 0.912411, auc_no_ext: 0.912411.
Fri Sep 11 08:47:59 2020 Fold 3, Epoch 17, lr: 0.0001419, train loss: 0.34474, valid loss: 0.30427, acc: 87.3438, auc: 0.915229, auc_no_ext: 0.915229.
Fri Sep 11 08:51:02 2020 Fold 3, Epoch 18, lr: 0.0001257, train loss: 0.33509, valid loss: 0.28327, acc: 87.3438, auc: 0.933294, auc_no_ext: 0.933294.
Fri Sep 11 08:54:04 2020 Fold 3, Epoch 19, lr: 0.0001099, train loss: 0.30942, valid loss: 0.29857, acc: 87.9688, auc: 0.927443, auc_no_ext: 0.927443.
Fri Sep 11 08:57:06 2020 Fold 3, Epoch 20, lr: 0.0000945, train loss: 0.32125, valid loss: 0.31535, acc: 87.3438, auc: 0.913840, auc_no_ext: 0.913840.
Fri Sep 11 09:00:09 2020 Fold 3, Epoch 21, lr: 0.0000797, train loss: 0.30649, valid loss: 0.29748, acc: 87.6562, auc: 0.924302, auc_no_ext: 0.924302.
Fri Sep 11 09:03:12 2020 Fold 3, Epoch 22, lr: 0.0000658, train loss: 0.30022, valid loss: 0.31238, acc: 88.2812, auc: 0.924625, auc_no_ext: 0.924625.
Fri Sep 11 09:06:14 2020 Fold 3, Epoch 23, lr: 0.0000529, train loss: 0.29694, valid loss: 0.28776, acc: 88.1250, auc: 0.929883, auc_no_ext: 0.929883.
Fri Sep 11 09:09:17 2020 Fold 3, Epoch 24, lr: 0.0000411, train loss: 0.27893, valid loss: 0.30033, acc: 87.9688, auc: 0.931191, auc_no_ext: 0.931191.
Fri Sep 11 09:12:19 2020 Fold 3, Epoch 25, lr: 0.0000306, train loss: 0.26584, valid loss: 0.29294, acc: 87.0312, auc: 0.929654, auc_no_ext: 0.929654.
Fri Sep 11 09:15:22 2020 Fold 3, Epoch 26, lr: 0.0000215, train loss: 0.25413, valid loss: 0.30660, acc: 87.0312, auc: 0.927996, auc_no_ext: 0.927996.
Fri Sep 11 09:18:24 2020 Fold 3, Epoch 27, lr: 0.0000139, train loss: 0.28258, valid loss: 0.30315, acc: 87.1875, auc: 0.926243, auc_no_ext: 0.926243.
Fri Sep 11 09:21:27 2020 Fold 3, Epoch 28, lr: 0.0000079, train loss: 0.25241, valid loss: 0.29531, acc: 87.3438, auc: 0.928063, auc_no_ext: 0.928063.
Fri Sep 11 09:24:30 2020 Fold 3, Epoch 29, lr: 0.0000035, train loss: 0.25409, valid loss: 0.29789, acc: 86.8750, auc: 0.926877, auc_no_ext: 0.926877.
Fri Sep 11 09:27:32 2020 Fold 3, Epoch 30, lr: 0.0000009, train loss: 0.27339, valid loss: 0.29820, acc: 87.3438, auc: 0.928225, auc_no_ext: 0.928225.
Fri Sep 11 09:30:35 2020 Fold 4, Epoch 1, lr: 0.0000300, train loss: 0.55401, valid loss: 0.53464, acc: 76.2903, auc: 0.631485, auc_no_ext: 0.631485.
Fri Sep 11 09:33:38 2020 Fold 4, Epoch 2, lr: 0.0003000, train loss: 0.49903, valid loss: 0.51063, acc: 75.0000, auc: 0.709517, auc_no_ext: 0.709517.
Fri Sep 11 09:36:41 2020 Fold 4, Epoch 3, lr: 0.0002991, train loss: 0.46514, valid loss: 0.54069, acc: 74.0323, auc: 0.729859, auc_no_ext: 0.729859.
Fri Sep 11 09:39:44 2020 Fold 4, Epoch 4, lr: 0.0002965, train loss: 0.43186, valid loss: 0.52156, acc: 74.8387, auc: 0.731376, auc_no_ext: 0.731376.
Fri Sep 11 09:42:47 2020 Fold 4, Epoch 5, lr: 0.0002921, train loss: 0.42055, valid loss: 0.49919, acc: 72.4194, auc: 0.737460, auc_no_ext: 0.737460.
