Mon Sep 14 02:40:47 2020 Fold 2, Epoch 15, lr: 0.0001743, train loss: 0.40418, valid loss: 0.34692, Acc: 87.6582, AUC: 0.889513.
Mon Sep 14 02:44:56 2020 Fold 2, Epoch 16, lr: 0.0001581, train loss: 0.37500, valid loss: 0.33141, Acc: 87.6582, AUC: 0.891843.
Mon Sep 14 02:49:05 2020 Fold 2, Epoch 17, lr: 0.0001419, train loss: 0.37595, valid loss: 0.39660, Acc: 83.5443, AUC: 0.880508.
Mon Sep 14 02:53:14 2020 Fold 2, Epoch 18, lr: 0.0001257, train loss: 0.35702, valid loss: 0.34966, Acc: 86.3924, AUC: 0.885593.
Mon Sep 14 02:57:24 2020 Fold 2, Epoch 19, lr: 0.0001099, train loss: 0.34016, valid loss: 0.34355, Acc: 87.3418, AUC: 0.877331.
Mon Sep 14 03:01:34 2020 Fold 2, Epoch 20, lr: 0.0000945, train loss: 0.35245, valid loss: 0.36427, Acc: 87.9747, AUC: 0.870816.
Mon Sep 14 03:05:44 2020 Fold 2, Epoch 21, lr: 0.0000797, train loss: 0.32622, valid loss: 0.36765, Acc: 87.9747, AUC: 0.881886.
Mon Sep 14 03:09:53 2020 Fold 2, Epoch 22, lr: 0.0000658, train loss: 0.32718, valid loss: 0.38685, Acc: 84.4937, AUC: 0.880773.
Mon Sep 14 03:14:03 2020 Fold 2, Epoch 23, lr: 0.0000529, train loss: 0.31465, valid loss: 0.31907, Acc: 88.2911, AUC: 0.895074.
Mon Sep 14 03:18:13 2020 Fold 2, Epoch 24, lr: 0.0000411, train loss: 0.31041, valid loss: 0.31841, Acc: 87.6582, AUC: 0.894068.
Mon Sep 14 03:22:22 2020 Fold 2, Epoch 25, lr: 0.0000306, train loss: 0.29710, valid loss: 0.36423, Acc: 87.9747, AUC: 0.880403.
Mon Sep 14 03:26:31 2020 Fold 2, Epoch 26, lr: 0.0000215, train loss: 0.30704, valid loss: 0.34253, Acc: 88.2911, AUC: 0.875794.
Mon Sep 14 03:30:41 2020 Fold 2, Epoch 27, lr: 0.0000139, train loss: 0.28620, valid loss: 0.34478, Acc: 86.7089, AUC: 0.880403.
Mon Sep 14 03:34:50 2020 Fold 2, Epoch 28, lr: 0.0000079, train loss: 0.29290, valid loss: 0.34224, Acc: 88.6076, AUC: 0.872775.
Mon Sep 14 03:39:00 2020 Fold 2, Epoch 29, lr: 0.0000035, train loss: 0.28869, valid loss: 0.33483, Acc: 88.6076, AUC: 0.876695.
Mon Sep 14 03:43:10 2020 Fold 2, Epoch 30, lr: 0.0000009, train loss: 0.28793, valid loss: 0.33744, Acc: 86.7089, AUC: 0.880297.
Mon Sep 14 03:47:20 2020 Fold 3, Epoch 1, lr: 0.0000300, train loss: 0.52022, valid loss: 0.46617, Acc: 79.6875, AUC: 0.864269.
Mon Sep 14 03:51:29 2020 Fold 3, Epoch 2, lr: 0.0003000, train loss: 0.52967, valid loss: 0.37943, Acc: 81.8750, AUC: 0.882819.
Mon Sep 14 03:55:39 2020 Fold 3, Epoch 3, lr: 0.0002991, train loss: 0.50416, valid loss: 0.40280, Acc: 76.2500, AUC: 0.907032.
Mon Sep 14 03:59:49 2020 Fold 3, Epoch 4, lr: 0.0002965, train loss: 0.49889, valid loss: 0.51337, Acc: 79.0625, AUC: 0.718346.
Mon Sep 14 04:03:58 2020 Fold 3, Epoch 5, lr: 0.0002921, train loss: 0.48281, valid loss: 0.38082, Acc: 84.6875, AUC: 0.892526.
Mon Sep 14 04:08:07 2020 Fold 3, Epoch 6, lr: 0.0002861, train loss: 0.47013, valid loss: 0.37573, Acc: 81.8750, AUC: 0.869607.
Mon Sep 14 04:12:17 2020 Fold 3, Epoch 7, lr: 0.0002785, train loss: 0.47200, valid loss: 0.33579, Acc: 85.6250, AUC: 0.928764.
Mon Sep 14 04:16:27 2020 Fold 3, Epoch 8, lr: 0.0002694, train loss: 0.47069, valid loss: 0.43735, Acc: 81.2500, AUC: 0.887726.
Mon Sep 14 04:20:37 2020 Fold 3, Epoch 9, lr: 0.0002589, train loss: 0.45588, valid loss: 0.44504, Acc: 82.1875, AUC: 0.843669.
Mon Sep 14 04:24:47 2020 Fold 3, Epoch 10, lr: 0.0002471, train loss: 0.44808, valid loss: 0.27378, Acc: 88.4375, AUC: 0.932593.
Mon Sep 14 04:28:56 2020 Fold 3, Epoch 11, lr: 0.0002342, train loss: 0.44640, valid loss: 0.29480, Acc: 87.8125, AUC: 0.938147.
Mon Sep 14 04:33:06 2020 Fold 3, Epoch 12, lr: 0.0002203, train loss: 0.44373, valid loss: 0.28158, Acc: 88.1250, AUC: 0.931622.
Mon Sep 14 04:37:16 2020 Fold 3, Epoch 13, lr: 0.0002055, train loss: 0.43146, valid loss: 0.27639, Acc: 88.1250, AUC: 0.938794.
Mon Sep 14 04:41:26 2020 Fold 3, Epoch 14, lr: 0.0001901, train loss: 0.42894, valid loss: 0.33025, Acc: 85.9375, AUC: 0.901963.
Mon Sep 14 04:45:35 2020 Fold 3, Epoch 15, lr: 0.0001743, train loss: 0.41273, valid loss: 0.22697, Acc: 90.9375, AUC: 0.966350.
Mon Sep 14 04:49:45 2020 Fold 3, Epoch 16, lr: 0.0001581, train loss: 0.38816, valid loss: 0.25755, Acc: 90.3125, AUC: 0.952437.
Mon Sep 14 04:53:55 2020 Fold 3, Epoch 17, lr: 0.0001419, train loss: 0.38339, valid loss: 0.46885, Acc: 83.4375, AUC: 0.908596.
Mon Sep 14 04:58:05 2020 Fold 3, Epoch 18, lr: 0.0001257, train loss: 0.37407, valid loss: 0.22329, Acc: 92.1875, AUC: 0.962036.
Mon Sep 14 05:02:15 2020 Fold 3, Epoch 19, lr: 0.0001099, train loss: 0.35570, valid loss: 0.25063, Acc: 87.8125, AUC: 0.961066.
Mon Sep 14 05:06:24 2020 Fold 3, Epoch 20, lr: 0.0000945, train loss: 0.35948, valid loss: 0.22639, Acc: 90.9375, AUC: 0.960634.
